full_date,Yield,hard_percent,medium_percent,friable_percent,density_wmt_bcm_percent,fe_percent,sio2_percent,al2o3_percent,p_percent,mn_percent,s_percent,cl_percent,cr_percent,k2o_percent,tio2_percent,v_percent,loi_percent,di_percent,moisture_percent,volume,as_percent,ba_percent,cao_percent,co_percent,cu_percent,mgo_percent,na2o_percent,ni_percent,pb_percent,sn_percent,sr_percent,zn_percent,zr_percent,loi_425_percent,loi_650_percent,loi_1000_percent
17/05/2018,0.743739789,19.1330861,38.14765766,41.65640931,2.90434852,59.06284184,6.047427902,2.999948743,0.055544257,0.330588323,0.037647718,0.010471469,0.053337245,0.065763019,0.23766151,0.086035768,5.050421465,8.830470789,6.192940493,331.6027551,0.006151092,0.013520686,0.104883716,0.002241039,0.003656498,0.110586534,0.023879507,0.005724754,0.003721312,0.002146407,0.002512397,0.006166448,0.005445953,3.993152686,0.719572974,0.33538366
18/05/2018,0.744588573,18.59070198,38.94389601,41.60325963,2.891391675,59.2648822,6.045745401,3.07139542,0.053208498,0.315266125,0.035658384,0.011935982,0.05066463,0.064614239,0.229013223,0.080224599,4.772393254,8.503124219,6.47483746,332.3176606,0.005681163,0.013172116,0.089896114,0.002120558,0.003757888,0.111713366,0.024895747,0.005333688,0.003730819,0.002252395,0.002668677,0.005465728,0.005208978,3.698728287,0.744162246,0.327774029
19/05/2018,0.743251158,18.23317375,39.96404568,41.71540426,2.994838847,59.99186957,5.735251899,2.831556876,0.05250657,0.381966581,0.036942645,0.009934494,0.057960668,0.065773193,0.210874613,0.109533605,4.130412719,7.925582425,6.82195264,306.2843336,0.00592969,0.014473789,0.125924421,0.001992716,0.003853141,0.112792959,0.025877657,0.005052595,0.003745398,0.002533539,0.003170248,0.004816086,0.004393874,3.031161737,0.738729407,0.335585289
20/05/2018,0.760386301,20.39070085,40.38549055,39.1626025,3.023115225,59.92510306,5.991727285,2.669600208,0.04776964,0.306125555,0.041684379,0.008464186,0.066551107,0.077060385,0.232324553,0.11553193,4.192546687,8.458504774,6.982096243,352.7569204,0.007172489,0.015756997,0.102470394,0.001931238,0.003818659,0.097447642,0.023576081,0.004315149,0.003899837,0.002515167,0.003067541,0.005229592,0.00519591,3.181913932,0.665082118,0.325364568
21/05/2018,0.772100614,18.74601779,39.97166096,41.2564846,3.003113814,59.76935379,5.764993169,2.689492357,0.051348466,0.302991321,0.052915414,0.00815083,0.067954748,0.077455587,0.281527181,0.107009353,4.603740954,8.691298939,6.737645659,358.2889686,0.00801156,0.015377654,0.072732663,0.002281958,0.003840691,0.08238155,0.023633186,0.004605794,0.003807353,0.002360276,0.003544127,0.006416064,0.006923335,3.59081364,0.645492675,0.339565531
22/05/2018,0.759970436,17.28228373,39.45583279,43.28153242,2.953814901,59.48659162,5.835783233,2.868495889,0.050226371,0.406324086,0.045595584,0.009116228,0.04154408,0.057414199,0.277901243,0.067434269,4.692305997,8.270954678,6.861203085,342.1657806,0.00644417,0.014993125,0.097242406,0.002336054,0.003733128,0.095903169,0.024035699,0.004375491,0.003848584,0.00218589,0.412973059,0.006234907,0.006937233,3.98447987,0.753055754,0.330364839
23/05/2018,0.760519801,17.63769758,41.68291572,40.681298,2.95221325,60.04925434,5.099630212,2.802213911,0.058615716,0.513716216,0.035179204,0.009962756,0.020763217,0.047644024,0.225978658,0.027593969,4.704327717,8.083987206,7.152397089,323.8285941,0.004764717,0.012677995,0.114254395,0.002563702,0.003321324,0.109434217,0.024431781,0.005468162,0.003321112,0.002227069,0.002706338,0.009110712,0.005253289,3.655956899,0.71223367,0.322411519
24/05/2018,0.696372719,17.56159049,41.02302914,41.41485319,2.986947728,61.08010642,4.89150826,2.440664284,0.04559316,0.560415417,0.027294648,0.010564568,0.014044373,0.043253199,0.169806317,0.020278063,3.886066635,7.780854884,7.504175584,266.3207433,0.003178733,0.014150407,0.104803724,0.002053987,0.003148291,0.110728423,0.025551436,0.004078372,0.003121,0.002453466,0.037382885,0.005210728,0.003833771,2.844104595,0.742420844,0.307946419
25/05/2018,0.686867947,17.83465979,38.37244444,43.593154,2.878664201,60.08452559,5.458385698,2.600730909,0.041334395,0.756245778,0.028737384,0.009902359,0.015489732,0.047178948,0.180271132,0.024558256,4.251260927,7.53443056,7.641050209,280.0923796,0.002907298,0.017532637,0.101056534,0.00215143,0.003184797,0.122702408,0.028244981,0.003879123,0.002887194,0.002415263,0.003084483,0.004960043,0.004031342,3.186449648,0.658457849,0.317877917
26/05/2018,0.670698699,16.34668932,36.73300937,46.99161704,2.891978801,60.17565051,5.476618325,2.853877946,0.045928261,0.74561854,0.02614499,0.01197555,0.017202101,0.050652522,0.182636883,0.033642819,3.870461336,7.476006164,7.283475862,246.4241952,0.002676417,0.014161025,0.079751638,0.002272346,0.002748099,0.106746615,0.02581053,0.004178068,0.003174952,0.002325814,0.003873869,0.00466,0.004022335,2.635202412,0.733261202,0.314901894
27/05/2018,0.681188422,17.54401336,39.34131823,43.47911833,2.984408805,60.7132259,5.286810026,2.552201123,0.046480119,0.727461077,0.024318461,0.009857395,0.018289285,0.052937488,0.162641725,0.02851022,3.674256009,7.674630655,7.233254847,262.2559437,0.002811811,0.014624609,0.079035688,0.002021509,0.00273496,0.103636778,0.023477679,0.004103574,0.003258643,0.002417511,0.058404162,0.004621689,0.003622895,2.581032032,0.70534328,0.303646153
28/05/2018,0.737652634,19.26237012,38.41542034,42.67528802,2.973830275,59.36926883,6.261739965,2.91154771,0.046989857,0.710168695,0.032111156,0.008142909,0.034186514,0.077451224,0.207021603,0.047858979,4.144915536,8.137398325,6.805842464,343.1233245,0.004070504,0.017608361,0.080564505,0.002075552,0.002900889,0.098761866,0.024371099,0.003953395,0.003705908,0.002329276,0.04126756,0.004471783,0.004716945,2.798177564,0.75573982,0.311718841
29/05/2018,0.758715568,18.60202135,41.46486708,39.96137408,2.899980359,59.86636546,5.615249665,2.639482044,0.053547192,0.531372097,0.035613275,0.009096154,0.038429435,0.064829247,0.208677318,0.052949734,4.609528949,8.392289367,7.045881259,323.5547835,0.004873318,0.01466552,0.074295759,0.002226417,0.00308799,0.096500461,0.023256463,0.004640621,0.00327839,0.002259789,0.048695312,0.006143664,0.004765346,3.402471702,0.696887461,0.303819571
30/05/2018,0.760075492,22.48062465,40.23034557,37.28696365,2.854105836,59.28922548,6.402883373,2.91544422,0.048913388,0.393370306,0.037211865,0.010876956,0.029073628,0.057207645,0.222834536,0.041519316,4.5753811,8.763547714,6.710821176,316.7877462,0.004051069,0.01320308,0.074887883,0.002051553,0.002988913,0.089239599,0.022204771,0.00436305,0.003159903,0.002076369,0.016568141,0.004967134,0.005134778,3.185876357,0.705057016,0.299085243
31/05/2018,0.713228072,20.3047842,38.79197851,40.94909997,2.867900476,59.19732913,6.221455898,2.961760392,0.055257768,0.400979401,0.034263993,0.009293288,0.031515805,0.058488114,0.234767056,0.041875658,4.815623279,8.503461935,6.723691993,323.0447573,0.004876357,0.01326723,0.073902003,0.002284645,0.003198857,0.096318444,0.021569479,0.00514848,0.003265026,0.002253153,0.004429036,0.007278406,0.005599165,3.732083212,0.756507082,0.323213793
1/06/2018,0.741063055,18.50543404,37.47591895,44.05971681,2.934690116,60.14087148,5.304620943,2.620558494,0.054296459,0.402913928,0.039438473,0.010233442,0.04000526,0.055830037,0.211241079,0.055297993,4.766179067,8.579253783,6.580096404,304.6493615,0.005302516,0.012950814,0.072689688,0.002340678,0.003167723,0.084217912,0.021546705,0.005939156,0.003467715,0.002395724,0.041088244,0.007171618,0.005113596,3.767350228,0.705755814,0.320501625
2/06/2018,0.772661341,17.89132785,37.87722964,44.23993544,2.927380547,59.83500109,5.290114478,2.615254944,0.057874293,0.405940102,0.047266653,0.009118169,0.04236138,0.064238988,0.232048053,0.062433146,5.148216339,8.526184037,6.90323617,297.8208837,0.005967998,0.013086627,0.070643582,0.002406459,0.00332337,0.087795443,0.020927968,0.00580606,0.003592191,0.002256922,0.031824665,0.007890128,0.005746603,4.128255776,0.703185235,0.333689644
3/06/2018,0.767773147,18.81337719,37.65734585,43.66124234,2.939520219,59.93957903,4.993960742,2.540836905,0.063199695,0.506192952,0.050754159,0.007695186,0.040248758,0.082595521,0.241968321,0.062314353,5.135831376,8.305402274,7.139843307,288.906754,0.006276576,0.013333773,0.066781298,0.002852353,0.003597119,0.099587826,0.020709971,0.006059484,0.003637145,0.002266387,0.055468431,0.00848839,0.005603881,4.111041445,0.710198845,0.341834184
4/06/2018,0.733421037,20.0074369,39.01343268,43.13335836,2.895024506,59.3064505,5.689011023,2.698595311,0.062319121,0.535227643,0.054601332,0.008019378,0.045920037,0.089236534,0.264602507,0.063916306,5.04844898,7.891318788,7.123777042,255.223586,0.006280368,0.014976351,0.078433507,0.002325171,0.00374911,0.124303413,0.023861658,0.00474144,0.004121018,0.002257433,4.113466339,0.006653587,0.005978706,7.767784144,0.972672285,0.363133183
5/06/2018,0.743017969,21.84463703,40.70223212,37.5673405,2.924435685,59.09388401,6.112348334,2.88315153,0.054669956,0.595465725,0.047438577,0.009670054,0.031673095,0.080778996,0.272149494,0.049037645,4.770506855,8.446644645,6.990603753,293.2526731,0.005175038,0.016375397,0.07591531,0.002559457,0.003457541,0.104755558,0.025138195,0.004927966,0.003623903,0.002123583,0.762078149,0.006342281,0.006614624,3.762303998,1.108301867,0.349557755
6/06/2018,0.738906793,20.35326255,42.93602969,36.91227569,2.89788994,59.7066251,5.849398312,2.741674168,0.052715657,0.486432736,0.044241614,0.01105729,0.037884684,0.074608338,0.225655068,0.057111166,4.497613929,8.186796269,6.865574275,385.5044201,0.005231654,0.01399615,0.068881907,0.002862403,0.003261652,0.099211987,0.025634128,0.005550942,0.003657736,0.002228344,0.279956331,0.007772381,0.00517398,3.444067053,0.840054397,0.31766897
7/06/2018,0.818116795,22.04463491,45.69106127,32.44512274,2.915146588,59.32034026,6.266563509,2.801748489,0.050219799,0.431632959,0.052488934,0.013260791,0.049677634,0.089621426,0.248908499,0.064028673,4.57782915,8.779468227,6.79606959,415.1461048,0.005805086,0.013774597,0.072643261,0.002304539,0.003803037,0.104039086,0.028167371,0.005353726,0.003761076,0.002102595,0.083070362,0.006427967,0.00557518,3.407895195,0.737395423,0.329157275
8/06/2018,0.767197756,23.47244163,42.86373343,33.83521334,2.9507751,58.97358703,6.844556278,2.791084654,0.052678309,0.429923621,0.051859273,0.010144034,0.043619954,0.069407729,0.235816492,0.055362166,4.531403912,8.865093467,7.082132561,409.7244092,0.00556935,0.013720967,0.073351417,0.002070018,0.004092603,0.101271111,0.025220227,0.004372552,0.003887352,0.002009488,0.059157952,0.005719003,0.005021385,3.361810044,0.722759548,0.328452235
9/06/2018,0.766570069,18.31800142,38.89799124,42.59190693,3.000294318,59.77976367,6.238866817,2.69912515,0.052354533,0.480596114,0.045761862,0.008387473,0.04247152,0.061633459,0.206676653,0.066129451,4.030798645,8.263314694,7.495146073,306.1381792,0.006755025,0.015388201,0.079913918,0.001992824,0.002953726,0.097689667,0.024747269,0.004459342,0.004025483,0.002146202,0.040942068,0.005843132,0.004655212,2.955846709,0.718235693,0.319109519
10/06/2018,0.695043778,15.27666583,38.03895415,46.41222003,2.897902238,60.14186415,5.230965869,2.798877989,0.059303146,0.613914516,0.044376219,0.012035849,0.033941508,0.070487925,0.210460833,0.054292084,4.240084998,7.760542374,7.752209104,316.6347822,0.006473835,0.014934916,0.072992242,0.002748352,0.003346475,0.106668277,0.02513896,0.005933348,0.003691989,0.002218085,0.010919266,0.00753653,0.004519816,3.185906276,0.741751724,0.331022801
11/06/2018,0.701758282,15.94879334,40.02538199,43.22723179,2.956588068,60.28564369,5.097864961,2.365951678,0.062243508,0.838526602,0.051030301,0.010302522,0.046134524,0.109804149,0.204265654,0.067916487,4.180461251,7.777482009,7.859947769,342.3881773,0.007867269,0.017604961,0.073350219,0.002700866,0.00354848,0.100692044,0.025304777,0.005552455,0.00379513,0.002423867,0.004881117,0.007159756,0.00416882,3.150426134,0.675781889,0.363220362
12/06/2018,0.72569911,18.82762751,43.2272818,36.337513,3.073629964,59.97966442,5.624167954,2.322564526,0.055860135,0.982992814,0.049191442,0.005954719,0.069929101,0.151806882,0.22062437,0.098742487,3.832406895,7.791264346,7.638509927,244.2418842,0.008979957,0.020736589,0.084450685,0.002302984,0.003132313,0.096842976,0.02420457,0.005082701,0.004572793,0.002578668,0.007491989,0.005726223,0.004521613,2.787357068,0.683223719,0.366518562
13/06/2018,0.75922564,20.25082549,44.40503005,35.33250886,3.013363389,59.71638658,5.776779527,2.708959422,0.055060405,0.666185947,0.047164329,0.007479572,0.066779268,0.109055774,0.241608313,0.086611486,4.160452254,8.095702483,7.26071741,246.7802648,0.008439181,0.017479726,0.078414822,0.002435229,0.00327917,0.090195268,0.023938697,0.005600004,0.004481149,0.002510105,0.005925397,0.007605194,0.005400273,2.994882422,0.726956659,0.339066741
14/06/2018,0.750149626,20.0632826,41.84302368,37.01467244,3.023612885,59.39054037,6.163438323,2.862571891,0.053236752,0.633742084,0.04591132,0.007536332,0.049879524,0.090321124,0.220524195,0.060760138,4.228368183,8.204314928,7.361396918,278.1778464,0.007447932,0.016365069,0.075380653,0.002581176,0.003344797,0.08999982,0.024762662,0.00571691,0.004204734,0.002370345,0.004538096,0.009407449,0.004897672,3.109941424,0.777917228,0.335068238
15/06/2018,0.753189441,19.99981754,39.46931246,38.04959835,3.055447924,59.91492513,5.948865362,2.816190481,0.051618371,0.574138111,0.044762954,0.007132172,0.046069227,0.079136093,0.206629306,0.05693331,3.849829157,8.137356486,7.346569626,248.4528477,0.006666763,0.015210465,0.078484791,0.002685402,0.003396269,0.095379695,0.024884841,0.006095276,0.004202343,0.002492876,0.054259415,0.009586852,0.004385077,2.750490223,0.813531021,0.318713432
16/06/2018,0.751454637,19.20974087,44.24200288,36.39489297,3.052802661,60.50027926,5.080697184,2.602912318,0.059091439,0.786018759,0.044807201,0.009408546,0.042468625,0.082598985,0.196131786,0.053102874,3.822840728,7.850469325,7.183634827,309.0239359,0.006973477,0.016633807,0.082849857,0.003686069,0.004008134,0.100637655,0.026063275,0.008337552,0.003993048,0.002615635,0.056219976,0.012342241,0.003985787,2.741639535,0.773977998,0.333753613
17/06/2018,0.706198355,16.26060552,45.62926163,38.04921146,3.012678481,60.12679245,4.979985326,2.604811939,0.066340509,0.954443799,0.041085597,0.010023983,0.024492823,0.083357895,0.196095027,0.033822522,4.280664481,8.075504623,7.729874808,284.5837145,0.005207626,0.016770855,0.080779297,0.003287592,0.003671498,0.103282611,0.023976445,0.006448404,0.003501584,0.002376656,0.005143858,0.008609432,0.003864605,3.065677678,0.673670913,0.328141281
18/06/2018,0.701065286,17.27685444,43.99195772,39.06045552,2.924963955,59.2143353,5.499685286,2.693765117,0.067514715,0.809811641,0.053467062,0.009369751,0.031801131,0.09993361,0.227312904,0.045028294,5.095495422,7.990298939,7.977155621,275.4336638,0.006398561,0.016673428,0.088341185,0.002785073,0.003670232,0.111433339,0.026021198,0.006068607,0.003345762,0.002176555,0.006562692,0.007987472,0.004656952,3.724624892,0.667375771,0.333111377
19/06/2018,0.747728146,17.45124303,44.10348015,37.9313643,2.987847099,59.94116645,5.060668863,2.465179882,0.06522215,0.841711352,0.053824569,0.008066556,0.036362804,0.105817165,0.21133884,0.045175376,4.700095917,7.720907455,8.004104729,301.9802638,0.007767454,0.016063596,0.085835195,0.003042839,0.003712019,0.112081689,0.027247675,0.006944708,0.003564005,0.002321743,0.004841222,0.010814468,0.004228122,3.629481067,0.684327465,0.357964922
20/06/2018,0.731408696,14.62387906,41.38967246,42.03594413,2.94100561,59.40567071,5.477806065,2.814437377,0.066015159,0.70815311,0.051745307,0.008677037,0.034173624,0.116552896,0.234144713,0.043739911,4.87841881,7.750325654,7.71823292,276.9196938,0.007630421,0.01433493,0.083263469,0.00296779,0.003578106,0.117920651,0.025482922,0.006829037,0.003611361,0.002181469,1.005840099,0.009827172,0.004849516,4.452975611,1.001831648,0.342994324
21/06/2018,0.638787567,12.37712448,35.30982395,50.33764811,2.920804858,59.32196368,5.355178889,3.084665368,0.062073608,0.9509979,0.030603403,0.00993009,0.010434102,0.102464316,0.197298121,0.022763197,4.597589753,7.03908761,7.816975763,223.4994018,0.003489914,0.016712641,0.091560597,0.002856471,0.003319305,0.127539399,0.026843948,0.006103778,0.003199161,0.002062169,0.408253671,0.006190781,0.004373077,3.174488453,1.342772274,0.33413973
22/06/2018,0.698907661,16.53753932,40.30480432,42.27027172,3.02790698,59.60928591,5.813877313,2.788304219,0.051761679,0.909614951,0.031627143,0.007745691,0.014885845,0.084663954,0.173498407,0.024307674,4.151075717,7.149662899,8.237588831,245.0035362,0.003563771,0.018510426,0.088178394,0.002293494,0.003120066,0.11574906,0.027046665,0.004558139,0.003553161,0.002262311,0.078783955,0.005724536,0.003827137,2.97889304,0.853647543,0.332388344
23/06/2018,0.755243584,17.87412449,39.09055228,42.96847018,3.04716984,59.68881161,6.221208089,2.836317034,0.046756021,0.810177399,0.025958026,0.007731252,0.012817052,0.068279082,0.164187887,0.016181928,3.791126416,7.222886315,8.265312788,270.248093,0.002837678,0.018446576,0.078299171,0.002096195,0.002821047,0.105370789,0.025231107,0.003707305,0.003593336,0.002288194,0.002894822,0.004945901,0.003594964,2.693150633,0.737488323,0.31439592
24/06/2018,0.708467893,16.8739944,36.28258939,46.95663895,2.985703424,59.6676182,5.72948726,3.027632303,0.051328429,0.659740763,0.026095419,0.009807902,0.014497523,0.071746252,0.171258071,0.020431026,4.295613387,7.39150411,7.454655728,239.8039389,0.003156695,0.014447868,0.069521106,0.002885721,0.00330718,0.102235735,0.02470401,0.004930102,0.003186813,0.002261978,0.003238436,0.00622806,0.003783299,3.154169676,0.788692351,0.313351666
25/06/2018,0.704915243,14.84237999,40.13675895,45.24860085,3.03905053,59.80075788,5.26781198,3.155522231,0.057711665,0.771870776,0.028359299,0.009569757,0.014002221,0.081222985,0.185729018,0.024314831,4.252941261,7.382914306,8.140098807,237.7887268,0.003431881,0.015415803,0.072537457,0.002726349,0.003081939,0.106618398,0.024014124,0.005703142,0.00320353,0.002172888,0.003262468,0.007056714,0.004114626,3.0828219,0.834287664,0.325888475
26/06/2018,0.648333109,12.61713645,37.88872823,49.94569744,2.985757149,60.201383,4.718680435,3.181714694,0.061735711,0.678721124,0.028704913,0.009619943,0.011360991,0.07589302,0.22857828,0.020019303,4.27370475,7.125597215,8.021082893,232.194232,0.003259681,0.013305953,0.068710119,0.003546854,0.003253145,0.103074014,0.022326157,0.006824647,0.003313686,0.002049568,0.003011414,0.00720643,0.00521911,3.183164641,0.795088654,0.310290303
27/06/2018,0.645252619,15.83061405,39.40805724,44.93249947,3.017917058,60.4104311,5.059756828,2.943099478,0.060220193,0.622942718,0.029005708,0.009645145,0.016648429,0.088565902,0.196884566,0.035186713,3.945933971,7.475343027,8.191266447,242.6811777,0.004207625,0.014028525,0.069364717,0.003538283,0.003328952,0.10200665,0.022945139,0.006309134,0.003405209,0.002233606,0.002941806,0.006935231,0.00413563,2.887555212,0.750552036,0.305831968
28/06/2018,0.682204913,16.5867499,41.65252139,41.6455211,2.99234131,59.44845764,5.827351482,3.222053586,0.054117898,0.541010093,0.037896516,0.010131933,0.024831539,0.10470991,0.215790592,0.055785489,4.298384991,7.476773773,7.878920084,299.336391,0.004962129,0.01289668,0.070969779,0.002924742,0.003334793,0.102677331,0.025338787,0.006350572,0.003632785,0.00207252,0.003003669,0.006354701,0.004729805,3.160462636,0.807278014,0.325079442
29/06/2018,0.716145534,16.34134565,40.62741917,43.50170047,2.948240399,59.32628664,5.624652684,3.109794791,0.063654428,0.78495204,0.035106351,0.010289113,0.019367459,0.090781763,0.205082281,0.038201074,4.505715259,7.614980685,7.617760828,275.5566789,0.004985635,0.015023917,0.07549937,0.003799158,0.003626749,0.107620545,0.024833272,0.006924722,0.003344105,0.002171385,0.003678668,0.006652491,0.004408878,3.327116641,0.799122413,0.333495639
30/06/2018,0.757871616,21.79013214,41.33748892,37.22554943,2.912218281,59.09283302,6.244296651,2.897101507,0.058475116,0.541290835,0.049569404,0.008474918,0.036611921,0.091894814,0.233417726,0.066413714,4.712376488,8.496921067,6.988311498,312.4126134,0.006734245,0.015637673,0.073443241,0.003381377,0.004459649,0.095710341,0.024152247,0.005944786,0.003674611,0.002432503,0.011597347,0.006139678,0.005020101,3.602983062,0.742915579,0.365663997
1/07/2018,0.741300711,14.97853885,42.28901141,42.77085883,2.922759165,59.47372058,5.72193605,2.773880225,0.061185678,0.611991905,0.048293285,0.008119124,0.031685171,0.088286907,0.22455303,0.05308139,4.70616427,7.820303615,7.243298003,286.0672455,0.005603977,0.015801463,0.076672086,0.002849654,0.003942465,0.102355999,0.024060195,0.004993855,0.004053374,0.002270463,0.071491249,0.005984359,0.00485808,3.534285643,0.851877397,0.354127161
2/07/2018,0.757119977,15.03511538,40.44260729,44.54567004,2.888477859,59.22079922,6.337204644,3.041757918,0.051573401,0.553521146,0.041339038,0.008711938,0.030734291,0.084928748,0.213335373,0.059063808,4.301467787,7.88838163,7.127744729,317.8607208,0.004521713,0.01335179,0.065642282,0.002005419,0.003279555,0.094548271,0.021652538,0.003576755,0.003695162,0.002071711,0.10031885,0.004583556,0.004534262,2.739809325,0.956178118,0.330101084
3/07/2018,0.745359732,15.58675591,40.50077391,43.92306398,2.904219763,59.09738035,6.036611148,2.946432038,0.057570382,0.603617972,0.0460649,0.007364634,0.029619828,0.104905156,0.212764204,0.056320852,4.714651548,7.794476063,6.873876141,288.7187586,0.005260625,0.013525578,0.066623143,0.002344844,0.003718894,0.105635396,0.021441226,0.004117876,0.003620363,0.001993039,0.203435432,0.006088125,0.004407793,2.974450835,1.195547948,0.339817296
4/07/2018,0.748070745,15.33846668,40.45401633,44.24374213,2.926677531,58.94945081,5.804999162,3.105744347,0.057827346,0.669587337,0.040816302,0.006199547,0.034406974,0.096492302,0.226767568,0.057384997,4.930309101,7.497076387,7.106289093,284.0298132,0.005307973,0.013818105,0.071573202,0.003493986,0.004510729,0.105867965,0.022281313,0.006345578,0.003757813,0.002216842,0.154310281,0.008315841,0.005260515,3.497747291,1.159867147,0.347689697
5/07/2018,0.76058468,17.09526825,40.95496387,41.99289133,2.953147309,59.37817625,5.722646363,2.992669405,0.061482201,0.521954517,0.047361404,0.006493784,0.055170292,0.09735902,0.260589973,0.076829845,4.653956919,7.622038282,7.517642393,282.8302688,0.006393137,0.014984154,0.073581029,0.005016839,0.004559247,0.096817181,0.023334209,0.009184994,0.003932946,0.002302384,0.05551974,0.012588886,0.006166367,3.437976644,0.883666655,0.339966673
6/07/2018,0.791343474,20.00928486,43.05414819,37.02807018,2.922408371,58.82253661,6.26618081,2.870255629,0.06112586,0.390517368,0.049034814,0.006811865,0.05837736,0.097408193,0.262149178,0.08577751,5.192034666,8.456797534,6.964351157,262.4552423,0.007952611,0.013673865,0.078910272,0.003066981,0.003930846,0.107892733,0.023876621,0.006090155,0.003903767,0.002236638,0.90825503,0.007399735,0.00611597,4.449026855,1.21093972,0.340072285
7/07/2018,0.747516328,16.71361219,41.74386681,41.58202819,2.899401666,58.85779171,6.025083594,2.934620834,0.06287565,0.377088539,0.047407073,0.006524891,0.05829426,0.093489577,0.246786715,0.080729278,5.35556785,8.356940775,6.723431599,298.3183185,0.007138039,0.01249052,0.075837358,0.003171543,0.004200995,0.106697869,0.023521325,0.007186902,0.003678693,0.002274564,0.23591192,0.0096102,0.005970575,3.766962874,1.126699073,0.330420836
8/07/2018,0.722288851,16.64307211,39.23832881,44.67264667,2.903941944,59.5721122,5.335698776,2.982139508,0.057624851,0.576706101,0.036320435,0.010052133,0.037401625,0.075768827,0.207216664,0.050511226,4.784634565,7.471841128,7.22431993,324.6479944,0.00491761,0.012497528,0.078823529,0.002779442,0.003475328,0.101753096,0.023549478,0.005857777,0.003606725,0.002113442,0.011423639,0.008227187,0.00480666,3.765497469,0.773629963,0.33792305
9/07/2018,0.728588745,18.04004442,41.16141835,40.89774995,2.957101098,59.81941749,5.344415587,2.787655211,0.063617813,0.573422529,0.039885916,0.009944383,0.033774826,0.070532202,0.205666096,0.052951268,4.610714611,7.742060147,7.270241538,306.1851118,0.005691311,0.015405807,0.119018822,0.002723822,0.003339555,0.10883684,0.025974834,0.005874357,0.003971269,0.002296879,1.142344197,0.00729935,0.004334344,4.509854255,0.835611371,0.337367874
10/07/2018,0.76493218,17.66394682,43.34111608,38.94152609,2.994921704,59.9006466,4.937281484,2.771195983,0.063066059,0.903911661,0.031668427,0.007675062,0.018105886,0.06768417,0.190003045,0.027527079,4.621236374,7.367811547,7.699527071,256.3637273,0.003495218,0.015694728,0.092222373,0.003679018,0.003417928,0.095942124,0.02396891,0.00743035,0.003461264,0.002147536,2.301478321,0.009409166,0.004275526,5.615091507,0.928299949,0.339312603
11/07/2018,0.753747372,19.66204591,43.36053896,36.55120644,3.020223562,59.73918036,5.627345629,2.888730743,0.051331375,0.716165049,0.024933956,0.006360303,0.008096424,0.072993663,0.185793037,0.022148765,4.367867826,7.581856063,7.672646349,306.2482614,0.002589428,0.0135708,0.072933664,0.002719187,0.003285325,0.096724715,0.022308112,0.005861941,0.00320111,0.002349005,0.00285529,0.006940938,0.004177474,3.310117011,0.744681774,0.306587247
12/07/2018,0.769020912,20.9495494,41.78833884,37.22262607,3.017147024,60.23119264,5.246475825,2.658756117,0.054415909,0.451318219,0.032237235,0.007121941,0.027270948,0.066010117,0.216242543,0.04775031,4.559027484,7.995218872,7.320744829,297.5354309,0.004461162,0.012809971,0.071536671,0.00294169,0.003971764,0.086390939,0.022563737,0.006738746,0.003574863,0.00247548,0.002284486,0.008692489,0.005111689,3.561835554,0.67954796,0.307554917
13/07/2018,0.760041744,20.2766261,38.26330219,42.09517743,2.982674176,60.06983432,5.398548113,2.584500346,0.05527006,0.535530269,0.037503035,0.007800514,0.039490882,0.065412024,0.21037219,0.058754194,4.546025655,8.238111173,6.736249734,318.9183964,0.005884253,0.01605902,0.070686522,0.003086307,0.003745607,0.08289445,0.024726277,0.007186705,0.003869796,0.002305165,0.002477426,0.009299174,0.00509578,3.524469705,0.687676341,0.317949013
14/07/2018,0.795793591,22.68463299,37.30741653,40.00971517,2.983401844,59.98124928,5.552266808,2.633730528,0.050718951,0.487819427,0.042019724,0.008538253,0.041995313,0.060104444,0.199374852,0.065264605,4.511216937,8.275152163,6.516491248,290.8706717,0.005761222,0.015688475,0.084792973,0.002774759,0.003562,0.085621101,0.025426237,0.00535229,0.003959347,0.002356365,0.002226303,0.00606602,0.004558802,3.463545324,0.675153733,0.330451785
15/07/2018,0.753989463,21.81057705,40.08507755,39.36177787,2.933437171,59.73969496,5.361983993,2.712538888,0.059909714,0.519075868,0.040661778,0.008358125,0.042771508,0.066499631,0.230173462,0.066261484,4.864660737,8.162810386,6.876743705,258.5459793,0.00598023,0.015012543,0.083890574,0.003333351,0.004173511,0.098344198,0.025070143,0.008554751,0.003739003,0.002428449,0.002659411,0.011432522,0.005521229,3.81534554,0.687362633,0.327652956
16/07/2018,0.772898623,20.71787761,40.43399474,39.47515965,2.957836854,59.52462413,5.066431796,2.774627776,0.066971855,0.555924133,0.042297798,0.00608357,0.045653913,0.069946638,0.255260399,0.067711758,5.328836398,8.398494498,7.069111269,246.7975917,0.00665256,0.015384012,0.073669245,0.003293289,0.004288169,0.091505732,0.021898565,0.00899026,0.003565493,0.002337072,0.002440457,0.01544597,0.006605232,4.252051382,0.703121396,0.335853003
